city,year,tmax-01,tmax-02,tmax-03,tmax-04,tmax-05,tmax-06,tmax-07,tmax-08,tmax-09,tmax-10,tmax-11,tmax-12,tmin-01,tmin-02,tmin-03,tmin-04,tmin-05,tmin-06,tmin-07,tmin-08,tmin-09,tmin-10,tmin-11,tmin-12,prcp-01,prcp-02,prcp-03,prcp-04,prcp-05,prcp-06,prcp-07,prcp-08,prcp-09,prcp-10,prcp-11,prcp-12,snow-01,snow-02,snow-03,snow-04,snow-05,snow-06,snow-07,snow-08,snow-09,snow-10,snow-11,snow-12,snwd-01,snwd-02,snwd-03,snwd-04,snwd-10,snwd-11,snwd-12
Anchorage,1960,-46.51612903,-9.482758621,-9.677419355,52.4,140.9677419,173.1666667,180.2258065,168.0645161,114.2,58.61290323,-20.73333333,-7.580645161,-46.51612903,-9.482758621,-9.677419355,52.4,140.9677419,173.1666667,180.2258065,168.0645161,114.2,58.61290323,-20.73333333,-7.580645161,5.935483871,3.965517241,1.806451613,2.333333333,3.580645161,2.2,22.22580645,22.09677419,40.6,2.870967742,4.766666667,8.516129032,11.67741935,7.482758621,4.193548387,3.033333333,0,0,0,0,0,0.419354839,8.133333333,4.064516129,466.3548387,460.7241379,290.9032258,44.06666667,0,29.43333333,77.61290323
Anchorage,1961,-26.09677419,-44.57142857,-35.06451613,58.2,140.1935484,169.6333333,178.6451613,161.8064516,127.6333333,19.22580645,-45.16666667,-115.2580645,-26.09677419,-44.57142857,-35.06451613,58.2,140.1935484,169.6333333,178.6451613,161.8064516,127.6333333,19.22580645,-45.16666667,-115.2580645,12.38709677,4.285714286,2.741935484,11.66666667,3.870967742,9.5,18.19354839,15.87096774,45.96666667,23.06451613,5.5,7.806451613,1.387096774,8.714285714,4.741935484,5.433333333,0,0,0,0,0,15.19354839,11.8,9,36.90322581,88.14285714,113.0967742,8.433333333,45.03225806,98.36666667,147.2580645
Anchorage,1962,-59.22580645,-31.75,-18.90322581,69.36666667,111.4193548,159.6333333,187.4516129,176.483871,117,66.64516129,-21.1,-49.09677419,-59.22580645,-31.75,-18.90322581,69.36666667,111.4193548,159.6333333,187.4516129,176.483871,117,66.64516129,-21.1,-49.09677419,7.225806452,6.714285714,4.774193548,2.133333333,12.48387097,28.73333333,5.935483871,15.70967742,12.3,12.80645161,4.166666667,8.709677419,9.967741935,1.285714286,11.64516129,2.566666667,0,0,0,0,0,2.451612903,2.533333333,4.032258065,156.3870968,157.7142857,128.6451613,5.866666667,0,10,46.5483871
Anchorage,1963,-39.29032258,-11.35714286,-1.451612903,41.7,134.2580645,146.2,185.6129032,182.1290323,153.2333333,60.87096774,-68.16666667,-9.161290323,-39.29032258,-11.35714286,-1.451612903,41.7,134.2580645,146.2,185.6129032,182.1290323,153.2333333,60.87096774,-68.16666667,-9.161290323,17.06451613,12.25,12.12903226,15.06666667,3.612903226,15.43333333,22.5483871,23,8.333333333,8.258064516,1.033333333,12.25806452,12.70967742,17.96428571,9.387096774,23.43333333,3.193548387,0,0,0,0,3.290322581,2.2,8.064516129,108.2258065,189.4642857,60.64516129,78.76666667,8.161290323,34.46666667,18.03225806
Anchorage,1964,-59.12903226,-24.65517241,-35.09677419,45.86666667,99.90322581,173.5666667,182.516129,163.483871,138.2,58.32258065,-24.86666667,-125.5806452,-59.12903226,-24.65517241,-35.09677419,45.86666667,99.90322581,173.5666667,182.516129,163.483871,138.2,58.32258065,-24.86666667,-125.5806452,2.903225806,10.10344828,8.774193548,7.533333333,7.967741935,14.66666667,8.967741935,17.74193548,7.1,18.93548387,23,5.258064516,6.258064516,15.72413793,12.35483871,5.766666667,0.322580645,0,0,0,0,8.677419355,21.9,13.25806452,108.3225806,122.6206897,114.7931034,53.26666667,15.51612903,148.1333333,345.8709677
Anchorage,1965,-81.19354839,-73.60714286,53.38709677,84.26666667,121.3225806,150.2,188.1612903,176.8709677,150.4,35.61290323,-21.66666667,-63.51612903,-81.19354839,-73.60714286,53.38709677,84.26666667,121.3225806,150.2,188.1612903,176.8709677,150.4,35.61290323,-21.66666667,-63.51612903,4.677419355,6.142857143,6.838709677,2.6,4.225806452,8.133333333,14.29032258,12.93548387,39.03333333,11.83870968,15.83333333,11.80645161,6.967741935,10.5,2.483870968,2.4,0.161290323,0,0,0,3.9,13.70967742,15.2,19.58064516,286.7096774,417.0714286,227.7419355,1.666666667,53.16129032,110,458.7741935
Anchorage,1966,-82.38709677,-47.28571429,-36.41935484,57.26666667,105.6129032,170.9666667,183.6129032,153.483871,123,29.41935484,-43.33333333,-78.22580645,-82.38709677,-47.28571429,-36.41935484,57.26666667,105.6129032,170.9666667,183.6129032,153.483871,123,29.41935484,-43.33333333,-78.22580645,5.193548387,7.25,3.64516129,5.966666667,6.096774194,2.3,5.870967742,20.32258065,20.8,7.064516129,9.4,8.677419355,7.967741935,9.714285714,4.290322581,5.133333333,0,0,0,0,0,1.548387097,11.46666667,10.96774194,547.1612903,434.5357143,476.9677419,102.4,0.806451613,96.53333333,287.5806452
Anchorage,1967,-93.74193548,-50.82142857,1.290322581,55.26666667,136.7741935,166.7666667,190.5806452,176.483871,122.4333333,65.80645161,21.13333333,-53.22580645,-93.74193548,-50.82142857,1.290322581,55.26666667,136.7741935,166.7666667,190.5806452,176.483871,122.4333333,65.80645161,21.13333333,-53.22580645,10.25806452,9.178571429,8.064516129,4.2,8.774193548,12.23333333,20.29032258,24.25806452,24.3,4.193548387,14.63333333,19.67741935,13.70967742,14.71428571,7.225806452,3.433333333,0,0,0,0,0,3.967741935,2.133333333,21.77419355,651.3548387,444.5714286,285.9354839,35.53333333,13.16129032,12.63333333,234.3548387
Anchorage,1968,-75.58064516,-20.31034483,17,49.06666667,132.9354839,170.2333333,189.9677419,187.5806452,124.6666667,36.22580645,-21.76666667,-102.4193548,-75.58064516,-20.31034483,17,49.06666667,132.9354839,170.2333333,189.9677419,187.5806452,124.6666667,36.22580645,-21.76666667,-102.4193548,6.838709677,14.55172414,2.387096774,7.233333333,13.22580645,5.266666667,11,5.677419355,8.933333333,13.19354839,9.166666667,3.677419355,6,22.86206897,2.612903226,6.633333333,0,0,0,0,1.1,12.38709677,12.46666667,6.451612903,119.516129,168.2413793,40.80645161,20.23333333,63.09677419,228.6666667,364.7741935
Anchorage,1969,-112.3225806,-35.28571429,15.67741935,79.16666667,128.3225806,184.0666667,185.0645161,167.5483871,137.3666667,87.61290323,-15.73333333,9.096774194,-112.3225806,-35.28571429,15.67741935,79.16666667,128.3225806,184.0666667,185.0645161,167.5483871,137.3666667,87.61290323,-15.73333333,9.096774194,2.290322581,6.714285714,0.838709677,0,7.096774194,1.533333333,17.5483871,2.741935484,6.633333333,7.387096774,7.166666667,7.774193548,5.322580645,9.678571429,0.935483871,0,0,0,0,0,0,0.161290323,2.2,7.193548387,376.6774194,451.9285714,253.3225806,48.23333333,0,17.5,34.32258065
Anchorage,1970,-87.96774194,15.10714286,50.35483871,59.23333333,134.9677419,159.2666667,170.483871,157.3548387,115.3666667,32.4516129,-14.4,-60.93548387,-87.96774194,15.10714286,50.35483871,59.23333333,134.9677419,159.2666667,170.483871,157.3548387,115.3666667,32.4516129,-14.4,-60.93548387,7.032258065,5.214285714,2.387096774,2.333333333,3.548387097,7.266666667,16.70967742,18.35483871,9.4,13.29032258,10.26666667,13.25806452,13.22580645,7.892857143,1.161290323,3.466666667,0,0,0,0,0,3.419354839,3.6,9.193548387,69.4516129,189.5,27.80645161,10.96666667,8.096774194,32.13333333,111.5806452
Anchorage,1971,-121.8387097,-27.75,-47.22580645,41.36666667,85.25806452,145.9333333,165.516129,161.7741935,113.3793103,31.48387097,-41.4,-50.16129032,-121.8387097,-27.75,-47.22580645,41.36666667,85.25806452,145.9333333,165.516129,161.7741935,113.3793103,31.48387097,-41.4,-50.16129032,1.967741935,13.57142857,5.774193548,5.3,4.258064516,3.2,23.4516129,21.09677419,15.2,17.70967742,5.7,7.290322581,0.967741935,16.82142857,9.129032258,7,0,0,0,0,0,9.806451613,6.966666667,10,66.48387097,113.3571429,241.8387097,105.7666667,36.03225806,152.2666667,240.1290323
Anchorage,1972,-104.6774194,-55.51724138,-47.16129032,10.4,95.83870968,145.6666667,196.3870968,172.7741935,102.3333333,25.35483871,-27.86666667,-76.35483871,-104.6774194,-55.51724138,-47.16129032,10.4,95.83870968,145.6666667,196.3870968,172.7741935,102.3333333,25.35483871,-27.86666667,-76.35483871,4.612903226,5.517241379,5.580645161,6.2,6.64516129,5.166666667,3.451612903,11.48387097,37.46666667,23.70967742,6.466666667,5.903225806,7.903225806,7.827586207,9.870967742,10.7,0,0,0,0,1.266666667,2.709677419,9.066666667,5.322580645,288.4516129,308.3793103,239.2258065,292.0666667,3.258064516,60.73333333,242.483871
Anchorage,1973,-119.4193548,-58.57142857,-6.35483871,51.76666667,101.1290323,146.5666667,181,153.3225806,114.8666667,32.61290323,-57.73333333,-38.96774194,-119.4193548,-58.57142857,-6.35483871,51.76666667,101.1290323,146.5666667,181,153.3225806,114.8666667,32.61290323,-57.73333333,-38.96774194,5.967741935,1,5.322580645,2.8,1.161290323,9.1,5,27.93548387,6.433333333,14.29032258,6.566666667,3.129032258,6.709677419,0.892857143,13.19354839,1.133333333,0,0,0,0,0,5.451612903,9,5.483870968,338.516129,282.8928571,352.3225806,63.5,8.129032258,61.6,137.6129032
Anchorage,1974,-99.83870968,-65.14285714,1.322580645,74.6,144.0645161,175.5666667,181.0967742,180.7096774,141.0666667,42.29032258,-22.23333333,-44.06451613,-99.83870968,-65.14285714,1.322580645,74.6,144.0645161,175.5666667,181.0967742,180.7096774,141.0666667,42.29032258,-22.23333333,-44.06451613,0.161290323,10.46428571,4.935483871,5.166666667,2.806451613,5.866666667,10,13.29032258,12.93333333,21.61290323,8.633333333,16.4516129,0.419354839,21.44444444,6.709677419,1.633333333,0,0,0,0,0,3.64516129,7.133333333,23.93548387,158.9354839,263.7692308,243.2903226,0.833333333,5.677419355,54.13333333,241.6774194
Anchorage,1975,-69.5483871,-62.64285714,-9.483870968,35.56666667,120.8709677,155.4666667,183.4193548,170.1290323,125.1666667,47.29032258,-62.56666667,-75.77419355,-69.5483871,-62.64285714,-9.483870968,35.56666667,120.8709677,155.4666667,183.4193548,170.1290323,125.1666667,47.29032258,-62.56666667,-75.77419355,3.548387097,7,4.483870968,14.5,3.290322581,4,10.90322581,9.806451613,38.33333333,5.677419355,0.866666667,7.35483871,4.741935484,13.92857143,6.774193548,13.66666667,0.322580645,0,0,0,0,0,1.7,9.516129032,280.2580645,301.3214286,386.7419355,260.7333333,0,20.96666667,85.19354839
Anchorage,1976,-54.19354839,-62.24137931,-15.03225806,51.03333333,110.1612903,164.9666667,189.3870968,170.9354839,119.8333333,39.29032258,21.4,-24.25806452,-54.19354839,-62.24137931,-15.03225806,51.03333333,110.1612903,164.9666667,189.3870968,170.9354839,119.8333333,39.29032258,21.4,-24.25806452,8.064516129,2.896551724,14.51612903,6.266666667,1.35483871,2.8,4.967741935,7.967741935,29.63333333,10.61290323,24.1,8.483870968,7.967741935,1.620689655,25.12903226,4.766666667,0,0,0,0,0,9.387096774,9.433333333,11.32258065,202.3225806,124.5517241,174.483871,88.06666667,42.58064516,54.13333333,176.0967742
Anchorage,1977,24.35483871,35.75,-2.129032258,53.93333333,124.0322581,187.2,213.3548387,195,144.6333333,66.29032258,-53.86666667,-78.16129032,24.35483871,35.75,-2.129032258,53.93333333,124.0322581,187.2,213.3548387,195,144.6333333,66.29032258,-53.86666667,-78.16129032,11.12903226,4.75,6.967741935,16.13333333,3.774193548,4.166666667,11.25806452,11.06451613,34.56666667,15.77419355,4.466666667,5.677419355,5,1.928571429,7.838709677,11.86666667,0,0,0,0,0.833333333,10.80645161,10.63333333,8.741935484,103.2258065,14.46428571,49.87096774,35.53333333,30.29032258,154.7333333,176.9677419
Anchorage,1978,-28.41935484,5.214285714,24.58064516,83.7,139.2258065,160.7333333,185.0645161,203.2258065,152.6666667,67.58064516,0.9,-24.5483871,-28.41935484,5.214285714,24.58064516,83.7,139.2258065,160.7333333,185.0645161,203.2258065,152.6666667,67.58064516,0.9,-24.5483871,3.225806452,10.78571429,3.741935484,0.166666667,0.258064516,26.16666667,14.61290323,4.451612903,18.3,13.58064516,7.2,21.35483871,5.967741935,18.89285714,7.806451613,0,0,0,0,0,0,3.225806452,7.233333333,28.87096774,309.8387097,473.5,323.6774194,47.43333333,1.64516129,39.76666667,360.3548387
Anchorage,1979,-19.96774194,-64.03571429,30.32258065,71.96666667,145.1935484,177.6,192.0645161,185.6451613,149.2333333,79.51612903,39.96666667,-85.16129032,-19.96774194,-64.03571429,30.32258065,71.96666667,145.1935484,177.6,192.0645161,185.6451613,149.2333333,79.51612903,39.96666667,-85.16129032,1.903225806,6.25,22.64516129,8,1.258064516,15.16666667,31.48387097,12.74193548,23.2,20.83870968,23.46666667,9.451612903,3,5.607142857,25.4516129,2.366666667,0,0,0,0,0,3.516129032,11.6,13.12903226,377.0645161,413.5714286,379.3548387,89.73333333,1.612903226,35.53333333,95.77419355
Anchorage,1980,-61.67741935,9.586206897,11.29032258,86.9,113,152.2333333,174.6129032,161.5483871,123.3,58.67741935,2.066666667,-134.0967742,-61.67741935,9.586206897,11.29032258,86.9,113,152.2333333,174.6129032,161.5483871,123.3,58.67741935,2.066666667,-134.0967742,10.5483871,10.31034483,2.516129032,1.666666667,13.77419355,23.16666667,18.67741935,25.12903226,21.43333333,25,4.266666667,3.35483871,9.870967742,16.37931034,2.806451613,0.666666667,0,0,0,0,0,8.387096774,3.6,1.129032258,140.8064516,104.1034483,24.48387097,0,28.70967742,15.1,26.67741935
Anchorage,1981,28.16129032,-10.35714286,51.93548387,72.6,152.8709677,162.5333333,169.9032258,157.9354839,128.5,49.80645161,-21.3,-57.32258065,28.16129032,-10.35714286,51.93548387,72.6,152.8709677,162.5333333,169.9032258,157.9354839,128.5,49.80645161,-21.3,-57.32258065,7.709677419,8.857142857,3.419354839,1.6,6.64516129,7.033333333,36,40.74193548,18.23333333,28.64516129,15.7,3,4.096774194,6.035714286,3.612903226,0.933333333,0,0,0,0,1.266666667,5.193548387,16.96666667,6.225806452,15.51612903,28.75,35.29032258,1.666666667,2.419354839,103.2333333,172.8064516
Anchorage,1982,-100.1612903,-54.92857143,4.322580645,47.2,114.6451613,155.2,169.9354839,168.2258065,121.3,-2.225806452,-31.23333333,-30.35483871,-100.1612903,-54.92857143,4.322580645,47.2,114.6451613,155.2,169.9354839,168.2258065,121.3,-2.225806452,-31.23333333,-30.35483871,0.161290323,6.285714286,3.451612903,2.333333333,4.451612903,13.3,19.80645161,19.09677419,39.46666667,24.19354839,14.63333333,0.935483871,0.419354839,0.535714286,4.580645161,2.966666667,0.580645161,0,0,0,0,22.22580645,19.8,1.580645161,148.7741935,62.60714286,46.58064516,2.5,79.41935484,149.2666667,210.516129
Anchorage,1983,-63.51612903,-23.5,26.25806452,66,133.0967742,179.7,185.3225806,171.4193548,110.6666667,44.80645161,-8.1,-53.67741935,-63.51612903,-23.5,26.25806452,66,133.0967742,179.7,185.3225806,171.4193548,110.6666667,44.80645161,-8.1,-53.67741935,1.709677419,2.107142857,0,11.5,4.838709677,5.633333333,4.548387097,23.74193548,19.43333333,21.83870968,1.966666667,4,3.032258065,3.892857143,0,9.333333333,0,0,0,0,0,19.41935484,1.8,8.612903226,21.06451613,43.64285714,33.48387097,5.9,36.87096774,144.6666667,208.2258065
Anchorage,1984,-38.35483871,-34.48275862,65.32258065,78.46666667,146.2580645,190.7333333,192.483871,175.2580645,139.3,55.58064516,-35.33333333,-36.25806452,-38.35483871,-34.48275862,65.32258065,78.46666667,146.2580645,190.7333333,192.483871,175.2580645,139.3,55.58064516,-35.33333333,-36.25806452,10.67741935,9.482758621,0.677419355,7.933333333,7.903225806,9.333333333,9.096774194,26.32258065,21.93333333,11.35483871,1.3,8.838709677,12.35483871,16.5862069,0.161290323,8.3,0,0,0,0,0,2.709677419,1.533333333,14.80645161,274.5483871,450.137931,274.6774194,14.3,4.096774194,5.833333333,88.61290323
Anchorage,1985,22.64516129,-62.92857143,12.5483871,23.66666667,116.1935484,149.7333333,182.0645161,165.6129032,124.2666667,26.29032258,-61.16666667,0.548387097,22.64516129,-62.92857143,12.5483871,23.66666667,116.1935484,149.7333333,182.0645161,165.6129032,124.2666667,26.29032258,-61.16666667,0.548387097,5.806451613,6.107142857,7.064516129,4.233333333,11.93548387,8.566666667,8.129032258,29,26.86666667,8.774193548,0.7,12.06451613,7.1,7.214285714,10.48387097,6.166666667,1.064516129,0,0,0,0,0.677419355,1.266666667,5.032258065,177.7586207,179.75,261.2903226,213.4,0,1.666666667,1.612903226
Anchorage,1986,-7.161290323,-18.78571429,2.548387097,36.5,126.516129,170.2,184.8064516,155.6129032,126.4333333,73.29032258,-14.03333333,4.419354839,-7.161290323,-18.78571429,2.548387097,36.5,126.516129,170.2,184.8064516,155.6129032,126.4333333,73.29032258,-14.03333333,4.419354839,1.677419355,4.964285714,13.96774194,3.566666667,4.096774194,2.766666667,16.5483871,29.67741935,24.2,33.70967742,10.46666667,11.67741935,4.193548387,5.535714286,17.22580645,4.566666667,0.096774194,0,0,0,0,0,3.266666667,8.322580645,20.4516129,20.85714286,88.4516129,106.6,0,2.533333333,42.5483871
Anchorage,1987,-17.5483871,0.321428571,16.29032258,76.86666667,123.3225806,144.3666667,172.516129,184.516129,123.7333333,70.32258065,-5.033333333,-43.64516129,-17.5483871,0.321428571,16.29032258,76.86666667,123.3225806,144.3666667,172.516129,184.516129,123.7333333,70.32258065,-5.033333333,-43.64516129,22.25806452,1.821428571,1.387096774,2.066666667,5.548387097,9.233333333,15.5483871,3.516129032,16.16666667,21.32258065,16.1,9.258064516,15.19354839,2,2.064516129,1.366666667,0,0,0,0,0,0,24.7,21.5483871,199.0967742,217.8928571,99.90322581,0,0,143.1333333,490.8064516
Anchorage,1988,-44.51612903,-13.96551724,27.25806452,65.2,131.4516129,166.1333333,183.3870968,168.483871,130.5666667,34.96774194,-31.3,-17.87096774,-44.51612903,-13.96551724,27.25806452,65.2,131.4516129,166.1333333,183.3870968,168.483871,130.5666667,34.96774194,-31.3,-17.87096774,3.161290323,2.827586207,5.387096774,3.133333333,4.580645161,6.666666667,5.290322581,30.87096774,10.66666667,24.25806452,9.4,12.38709677,3.838709677,8.068965517,7.064516129,1.7,0,0,0,0,0,9.870967742,13,15.19354839,431.0967742,419.5862069,336.9032258,134.6666667,10.61290323,77.66666667,182.6774194
Anchorage,1989,-116.3225806,-37.92857143,3.064516129,83.1,121.483871,174.3,193.8709677,183.4516129,135.1666667,38.38709677,-52.03333333,-10.38709677,-116.3225806,-37.92857143,3.064516129,83.1,121.483871,174.3,193.8709677,183.4516129,135.1666667,38.38709677,-52.03333333,-10.38709677,2.193548387,1.571428571,1.806451613,8.3,15.83870968,9.7,23.67741935,80.09677419,33.16666667,29.70967742,8.533333333,13.4516129,8.322580645,2.107142857,4.161290323,0,0.161290323,0,0,0,0,13.35483871,8.6,16.38709677,286.6774194,181.25,132.0322581,5.1,60.64516129,98.1,153.1935484
Anchorage,1990,-55.09677419,-108.3928571,28.93548387,94.83333333,140.8709677,180.2666667,189.6129032,185.8064516,127.5666667,37.77419355,-83.76666667,-56.83870968,-55.09677419,-108.3928571,28.93548387,94.83333333,140.8709677,180.2666667,189.6129032,185.8064516,127.5666667,37.77419355,-83.76666667,-56.83870968,11.74193548,13.28571429,3.774193548,2.3,5.838709677,12.93333333,6.709677419,15.61290323,56.2,5.967741935,11.1,14.58064516,22.61290323,20.92857143,3.903225806,0.666666667,0,0,0,0,0,1.322580645,14.33333333,17.58064516,356.4516129,529.8214286,428.3548387,53.33333333,1.612903226,116,276.9677419
Anchorage,1991,-57.03225806,-29.42857143,-2.096774194,75.03333333,127.1290323,176.8666667,176.6774194,174.3225806,137,39.41935484,-12.8,-39.03225806,-57.03225806,-29.42857143,-2.096774194,75.03333333,127.1290323,176.8666667,176.6774194,174.3225806,137,39.41935484,-12.8,-39.03225806,5.064516129,3.785714286,5.322580645,2,1,1.533333333,23.16129032,29.06451613,28.96666667,15.87096774,13.26666667,15.06451613,6.322580645,4.964285714,10.41935484,0,0,0,0,0,0,9.483870968,16.36666667,21.58064516,334.2258065,223.1785714,244.2258065,72.76666667,86.12903226,190.4333333,512.0645161
Anchorage,1992,-31.16129032,-52.72413793,3.935483871,66.16666667,123.3870968,174.2333333,187.8064516,160.9032258,85.33333333,33.03225806,4.166666667,-59.90322581,-31.16129032,-52.72413793,3.935483871,66.16666667,123.3870968,174.2333333,187.8064516,160.9032258,85.33333333,33.03225806,4.166666667,-59.90322581,9.612903226,9.137931034,2.548387097,0.7,4.774193548,10.26666667,6.483870968,20.41935484,23.96666667,17.09677419,9.933333333,5.709677419,17.51612903,16.06896552,2.193548387,0,0.161290323,0,0,0,2.533333333,10.67741935,7.733333333,9.935483871,544.7741935,719.2413793,613.7419355,237.0666667,40.12903226,134.5666667,103.2258065
Anchorage,1993,-55.32258065,-26,24.22580645,94.23333333,152.2580645,179,204.9677419,184.5806452,127.3666667,69.48387097,-6.6,-12.35483871,-55.32258065,-26,24.22580645,94.23333333,152.2580645,179,204.9677419,184.5806452,127.3666667,69.48387097,-6.6,-12.35483871,7.774193548,10.60714286,2.419354839,0.766666667,9.612903226,1.466666667,4.709677419,32.96774194,36.23333333,15.58064516,17,2.451612903,11.29032258,16.60714286,4.709677419,0,0,0,0,0,0,3.612903226,10.1,4.225806452,207.2903226,289.3571429,313.8064516,55.9,2.419354839,64.3,158.2580645
Anchorage,1994,-29.41935484,-45.07142857,1.548387097,78.33333333,125.0645161,180.9333333,188.9354839,189.1612903,133.3,37.80645161,-56.6,-52.70967742,-29.41935484,-45.07142857,1.548387097,78.33333333,125.0645161,180.9333333,188.9354839,189.1612903,133.3,37.80645161,-56.6,-52.70967742,4.870967742,2.535714286,12.32258065,3.8,4.193548387,11.33333333,4.677419355,8.419354839,14.16666667,9.935483871,20.9,12.41935484,6.193548387,1.571428571,24.5483871,5.066666667,0,0,0,0,0,7.451612903,32.86666667,23.77419355,159.7741935,6.321428571,243.3870968,7.566666667,31.16129032,352.2666667,585.8064516
Anchorage,1995,-57.58064516,-26.53571429,-20.22580645,89.23333333,136.1935484,174.8333333,186.4516129,182.4193548,149.4,63.12903226,-24.03333333,-45.38709677,-57.58064516,-26.53571429,-20.22580645,89.23333333,136.1935484,174.8333333,186.4516129,182.4193548,149.4,63.12903226,-24.03333333,-45.38709677,4.258064516,9.071428571,7.225806452,0.7,9.161290323,7.733333333,24.67741935,17.90322581,24.9,7.806451613,0.766666667,0.741935484,10.38709677,13.89285714,13.70967742,0,0,0,0,0,0,3.290322581,0.766666667,2.032258065,593.8709677,650.3571429,692.2903226,137.1666667,0.806451613,0,14.67741935
Anchorage,1996,-106.7419355,-53.13793103,28.12903226,83.6,156.4516129,184.8666667,195.1290323,180.2580645,121.7,3.064516129,-46.1,-69.58064516,-106.7419355,-53.13793103,28.12903226,83.6,156.4516129,184.8666667,195.1290323,180.2580645,121.7,3.064516129,-46.1,-69.58064516,0.935483871,21.03448276,3.451612903,0.7,1.64516129,4.266666667,16.74193548,20.80645161,16.36666667,21.5483871,11.73333333,1.967741935,2.032258065,45.65517241,5.032258065,0.766666667,0,0,0,0,0.1,23.03225806,21.76666667,3.870967742,21.77419355,402.8275862,262.2258065,32.16666667,164.7096774,397.8666667,500.4193548
Anchorage,1997,-52.61290323,17.71428571,-0.161290323,79.23333333,140.7419355,186.1,197.7096774,182.8387097,141.3,22.96774194,3.766666667,-47.22580645,-52.61290323,17.71428571,-0.161290323,79.23333333,140.7419355,186.1,197.7096774,182.8387097,141.3,22.96774194,3.766666667,-47.22580645,1.032258065,4.714285714,0.096774194,2.1,9.161290323,5.066666667,11.19354839,68.58064516,21.43333333,15.90322581,7.4,14.90322581,2.516129032,4.678571429,0.677419355,0.166666667,0,0,0,0,0,9.516129032,5.466666667,21.87096774,378.5806452,341.1785714,214.6451613,3.366666667,27.77419355,76.2,267.0645161
Anchorage,1998,-58.90322581,-1.535714286,31.74193548,88.93333333,123.0645161,165.5333333,178.6451613,154.3548387,127.6,58.38709677,-17.26666667,-64.5483871,-58.90322581,-1.535714286,31.74193548,88.93333333,123.0645161,165.5333333,178.6451613,154.3548387,127.6,58.38709677,-17.26666667,-64.5483871,3.709677419,2.178571429,0.580645161,3.3,5.129032258,22.93333333,7.483870968,25.96774194,6.266666667,4.451612903,3.166666667,10.80645161,5.580645161,2.555555556,0.516129032,1.533333333,0,0,0,0,0,0.806451613,9.433333333,30.90322581,409.7,542.8518519,422.6129032,70.26666667,0,69.33333333,355.6774194
Anchorage,1999,-75.32258065,-99.21428571,-4.451612903,51.76666667,122.7419355,171.4666667,182.8064516,168,127.6333333,39.93548387,-34.93333333,-59.5483871,-75.32258065,-99.21428571,-4.451612903,51.76666667,122.7419355,171.4666667,182.8064516,168,127.6333333,39.93548387,-34.93333333,-59.5483871,2.709677419,2.571428571,5.064516129,1.933333333,10.93548387,9.333333333,16.90322581,36.12903226,27.06666667,21.70967742,2.833333333,11.96774194,8.741935484,6.107142857,17.83870968,3.733333333,0.741935484,0,0,0,0,5.967741935,7.233333333,18,403.8387097,393.0357143,523.516129,302.2666667,21.38709677,144.6333333,213.9354839
Anchorage,2000,-64.5483871,-4.172413793,18.4516129,73.7,126.6774194,172.1333333,170.7419355,167.9032258,122.5666667,45.96774194,15.33333333,-8.548387097,-64.5483871,-4.172413793,18.4516129,73.7,126.6774194,172.1333333,170.7419355,167.9032258,122.5666667,45.96774194,15.33333333,-8.548387097,10.90322581,5.034482759,3.838709677,3.333333333,5.709677419,12.13333333,21.19354839,13.77419355,27.4,4.774193548,9.166666667,4.741935484,28.19354839,4.103448276,8.032258065,2.9,0,0,0,0,0,3.35483871,2.733333333,4.290322581,381.8709677,426.2413793,402.1290323,174.4333333,4.870967742,9.2,46.67741935
Anchorage,2001,4.903225806,-15.60714286,12.51612903,73.03333333,115.7096774,190.9333333,172.6774194,184.2258065,137.3666667,19.38709677,-38.06666667,-80.09677419,4.903225806,-15.60714286,12.51612903,73.03333333,115.7096774,190.9333333,172.6774194,184.2258065,137.3666667,19.38709677,-38.06666667,-80.09677419,9.096774194,8,7.225806452,2.866666667,2.774193548,2.033333333,36.90322581,8,9.733333333,12.90322581,2.233333333,2.741935484,9.225806452,19.35714286,12.12903226,1.1,5,0,0,0,0,18.35483871,5.5,7.516129032,96.77419355,312.1428571,295,50.8,112.3225806,240.6,276.2258065
Anchorage,2002,-19.35483871,-25.64285714,-11.16129032,36.76666667,142.2903226,161.0666667,196.9032258,175.9354839,133.5333333,80.41935484,44,-17.51612903,-19.35483871,-25.64285714,-11.16129032,36.76666667,142.2903226,161.0666667,196.9032258,175.9354839,133.5333333,80.41935484,44,-17.51612903,5.677419355,2.642857143,13.12903226,1.966666667,1.064516129,9.066666667,11.25806452,26.35483871,30.3,33.06451613,2.666666667,12.70967742,5.838709677,8.214285714,24.19354839,0.1,0.580645161,0,0,0,0,0,1.8,19.32258065,282.516129,421.8928571,549.9032258,402.1666667,0,3.333333333,139.2580645
Anchorage,2003,-27.80645161,18.89285714,11.5483871,83.6,135.7096774,172.8333333,207.8709677,180.2903226,138.0333333,73.61290323,-30.76666667,-49.66666667,-27.80645161,18.89285714,11.5483871,83.6,135.7096774,172.8333333,207.8709677,180.2903226,138.0333333,73.61290323,-30.76666667,-49.66666667,3.193548387,7.892857143,2.290322581,1.433333333,5.580645161,7.3,10.29032258,19.35483871,16.53333333,22.80645161,19.03333333,15.22580645,2.483870968,0.285714286,6.129032258,0.333333333,0,0,0,0,0,0,24.36666667,30.83870968,223.7741935,53.57142857,9.741935484,0,0,128.8333333,491.6451613
